size,time_seconds
2,1.01e-06
3,2e-07
4,2.3e-07
5,1.5e-07
6,2.3e-07
7,1.9e-07
8,4.4e-07
9,5.1e-07
10,5e-07
11,7e-07
12,8.6e-07
13,7.5e-07
14,9.7e-07
15,1.11e-06
16,8.3e-07
17,9.6e-07
18,1.06e-06
19,1.15e-06
20,1.28e-06
21,1.51e-06
22,1.56e-06
23,1.7e-06
24,1.83e-06
25,1.99e-06
26,2.22e-06
27,2.33e-06
28,2.49e-06
29,2.66e-06
30,2.84e-06
31,3.51e-06
32,3.36e-06
33,3.499e-06
34,3.71e-06
35,4.07e-06
36,4.3e-06
37,4.42e-06
38,4.67e-06
39,5.04e-06
40,5.15e-06
41,5.4e-06
42,5.77e-06
43,5.94e-06
44,6.21e-06
45,6.65e-06
46,6.79e-06
47,7.12e-06
48,7.62e-06
49,7.76e-06
50,8.39e-06
51,8.54e-06
52,8.73e-06
53,9.27e-06
54,9.48e-06
55,9.93e-06
56,1.026e-05
57,1.072e-05
58,1.127e-05
59,1.133e-05
60,1.187e-05
61,1.212e-05
62,1.269e-05
63,1.293e-05
64,1.356e-05
65,1.383e-05
66,1.434e-05
67,1.4639e-05
68,1.515e-05
69,1.552e-05
70,1.612e-05
71,1.657e-05
72,1.715e-05
73,1.751e-05
74,1.797e-05
75,1.847e-05
76,1.889e-05
77,1.947e-05
78,2.007e-05
79,2.0559e-05
80,2.093e-05
81,2.157e-05
82,2.26e-05
83,2.244e-05
84,2.3059e-05
85,2.371e-05
86,2.4159e-05
87,2.473e-05
88,2.5369e-05
89,2.586e-05
90,2.6509e-05
91,2.71e-05
92,2.7559e-05
93,2.815e-05
94,2.8849e-05
95,2.958e-05
96,3.0009e-05
97,3.065e-05
98,3.184e-05
99,3.207e-05
100,3.267e-05
101,3.3509e-05
102,3.385e-05
103,3.467e-05
104,3.5309e-05
105,3.604e-05
106,3.665e-05
107,3.7389e-05
108,3.822e-05
109,3.884e-05
110,3.949e-05
111,4.0419e-05
112,4.09e-05
113,4.165e-05
114,4.231e-05
115,4.3089e-05
116,4.3869e-05
117,4.469e-05
118,4.54e-05
119,4.623e-05
120,4.688e-05
121,4.788e-05
122,4.856e-05
123,4.9259e-05
124,5.0279e-05
125,5.0959e-05
126,5.2219e-05
127,5.2509e-05
128,5.325e-05
129,5.425e-05
130,5.529e-05
131,5.594e-05
132,5.69e-05
133,5.764e-05
134,5.843e-05
135,5.9649e-05
136,6.3919e-05
137,6.123e-05
138,6.214e-05
139,6.308e-05
140,6.3929e-05
141,6.4669e-05
142,6.586e-05
143,6.6659e-05
144,6.7699e-05
145,6.855e-05
146,6.9479e-05
147,7.041e-05
148,7.1389e-05
149,7.256e-05
150,7.3299e-05
151,7.449e-05
152,7.5239e-05
153,7.635e-05
154,7.7609e-05
155,7.8529e-05
156,7.936e-05
157,8.0369e-05
158,8.1319e-05
159,8.267e-05
160,8.327e-05
161,8.4519e-05
162,8.5589e-05
163,9.1429e-05
164,8.7739e-05
