size,time_seconds
2,0.0006206370308063924
3,2.2799940779805183e-06
4,1.1699739843606949e-06
5,1.060019712895155e-06
6,1.00000761449337e-06
7,1.0200310498476028e-06
8,1.0399962775409222e-06
9,1.0899966582655907e-06
10,1.2700329534709454e-06
11,1.3499520719051361e-06
12,1.5999539755284786e-06
13,1.7400016076862812e-06
14,1.969980075955391e-06
15,2.129992935806513e-06
16,2.400018274784088e-06
17,2.760032657533884e-06
18,3.069988451898098e-06
19,3.4800032153725624e-06
20,3.9299484342336655e-06
21,4.499044734984636e-06
22,5.00003807246685e-06
23,5.709996912628412e-06
24,6.319954991340637e-06
25,7.360009476542473e-06
26,8.120026905089617e-06
27,8.9899986051023e-06
28,9.91998240351677e-06
29,1.0850024409592152e-05
30,1.1890020687133074e-05
31,1.3020006008446217e-05
32,1.576996874064207e-05
33,1.5489989891648293e-05
34,1.681898720562458e-05
35,1.8219987396150827e-05
36,1.9749975763261318e-05
37,2.1320011001080275e-05
38,2.300000051036477e-05
39,2.475996734574437e-05
40,2.663000486791134e-05
41,3.2569048926234245e-05
42,3.065000055357814e-05
43,3.272999310865998e-05
44,3.4980010241270065e-05
45,3.7330028135329485e-05
46,3.980001201853156e-05
47,4.513998283073306e-05
48,4.49400395154953e-05
49,5.554896779358387e-05
50,5.040003452450037e-05
51,5.336996400728822e-05
52,5.6518998462706804e-05
53,5.9730024076998234e-05
54,6.3069979660213e-05
55,6.913900142535567e-05
56,7.018004544079304e-05
57,7.75300431996584e-05
58,7.773004472255707e-05
59,8.563004666939378e-05
60,8.594000246375799e-05
61,9.468995267525315e-05
62,9.506999049335718e-05
63,0.00010854896390810609
64,0.00010441994527354836
65,0.00012549897655844688
66,0.00011438998626545072
67,0.0001224199659191072
68,0.00012912903912365437
69,0.00013099901843816042
70,0.0001366700162179768
71,0.00014760904014110565
72,0.00014850898878648877
73,0.00016567896818742156
74,0.00016111898003146052
75,0.0001676089596003294
76,0.0001743290340527892
77,0.0002007090370170772
78,0.00019297900144010782
79,0.00020016898633912206
80,0.00020295899594202638
81,0.0002150289947167039
82,0.00022178899962455034
83,0.00022645900025963783
84,0.00023456901544705033
85,0.00024286896223202348
86,0.0002548680058680475
87,0.0002661190228536725
88,0.0002692689886316657
89,0.00028697901871055365
90,0.0002878389786928892
91,0.0003229189896956086
92,0.0003107379889115691
93,0.00031766900792717934
94,0.00032796902814880013
95,0.00034606800181791186
96,0.00034876802237704396
97,0.00037117803003638983
98,0.0003708680160343647
99,0.0003822779981419444
100,0.0004070480354130268
101,0.0004101279773749411
102,0.00040708802407607436
103,0.0004386180080473423
104,0.0004301579901948571
105,0.0004701379803009331
106,0.0004578380030579865
107,0.0004702680162154138
108,0.0004913380253128707
109,0.0005294579896144569
110,0.0005083970027044415
111,0.0005479170358739793
112,0.0005425579729489982
113,0.0005703180213458836
114,0.0005844869883731008
115,0.0006065969937480986
116,0.0005983170121908188
117,0.0006116270087659359
118,0.0006276569911278784
119,0.0010539159993641078
120,0.001090585021302104
121,0.0009140559704974294
122,0.0007230059709399939
123,0.0007483570370823145
124,0.0007689770427532494
125,0.0007669369806535542
126,0.0008195969858206809
127,0.0008239659946411848
128,0.0008251860272139311
129,0.0008524960139766335
130,0.0008646349888294935
131,0.0009304859559051692
132,0.000904615968465805
133,0.0009308549924753606
134,0.00099462503567338
135,0.0009962249896489084
136,0.0009966649813577533
137,0.0010830149985849857
138,0.001033415028359741
139,0.0010685949819162488
140,0.0010994350304827094
141,0.0011046150466427207
142,0.0011238850420340896
143,0.0011572539806365967
144,0.0011722139897756279
145,0.0012093540281057358
146,0.0012243739911355078
147,0.0012465239851735532
148,0.001270863984245807
149,0.0013000539620406926
150,0.0013485539820976555
151,0.0015629430417902768
152,0.001502712955698371
153,0.001475292956456542
154,0.0014010239974595606
155,0.001418883039150387
156,0.001439873012714088
157,0.0014799629570916295
158,0.001516773016192019
159,0.0015478519489988685
160,0.001597581955138594
161,0.0016392120160162449
162,0.0018143309862352908
163,0.0017208129866048694
164,0.0017352420254610479
165,0.0017619319842197
166,0.0018040310242213309
167,0.0018470019567757845
168,0.002074040996376425
169,0.0024070979561656713
170,0.0021036010002717376
171,0.0019926109816879034
172,0.0019511610153131187
173,0.0020684810006059706
174,0.0019996310002170503
175,0.002056840981822461
176,0.0021083499887026846
177,0.002489208010956645
178,0.002241949026938528
179,0.0021827699965797365
180,0.002219869988039136
181,0.002267770003527403
182,0.0022920490009710193
183,0.0025381590239703655
184,0.002392828988377005
185,0.0024621490156278014
186,0.002571547986008227
187,0.002507817989680916
188,0.002563028014265001
189,0.0026002780068665743
190,0.0026222679880447686
191,0.0026732280384749174
192,0.0027005570009350777
193,0.0027691370341926813
194,0.0028795460239052773
195,0.0029038659995421767
196,0.002847267023753375
197,0.002993496018461883
198,0.0029865859542042017
199,0.003027806000318378
200,0.003059424983803183
201,0.003200594976078719
202,0.0031249350286088884
203,0.0031722660060040653
204,0.003255334042478353
205,0.003409094992093742
206,0.0034402840537950397
207,0.0035121639957651496
208,0.003557742980774492
209,0.003514274023473263
210,0.0035533729824237525
211,0.003622762975282967
212,0.003620582981966436
213,0.003678873006720096
214,0.0037551220157183707
215,0.0038997919764369726
216,0.003971541009377688
217,0.003947481978684664
218,0.004081781022250652
219,0.0041478610364720225
220,0.004074972006492317
221,0.00411365000763908
222,0.004138160962611437
223,0.004260929999873042
224,0.004240430018398911
225,0.004309680021833628
226,0.004384870000649244
227,0.004577949002850801
228,0.0046631990117020905
229,0.004760598007123917
230,0.004793948028236628
231,0.0048933670041151345
232,0.004747808037791401
233,0.005173176003154367
234,0.004933466960210353
235,0.005024976970162243
236,0.004974566982127726
237,0.005095765984151512
238,0.005313074972946197
239,0.005351505009457469
240,0.005413104954641312
241,0.005476224992889911
242,0.005539724021218717
243,0.005586813960690051
244,0.005481544998474419
245,0.005640452960506082
246,0.005652063991874456
247,0.00570799398701638
248,0.00577620294643566
249,0.0060598020208999515
250,0.006061601976398379
251,0.006152171001303941
252,0.006178101000841707
253,0.006270810961723328
254,0.0063579410198144615
255,0.006443949998356402
256,0.006361321022268385
257,0.00645364000229165
258,0.006485379999503493
259,0.006593178957700729
260,0.006659578997641802
261,0.006919998035300523
262,0.007066507008858025
263,0.007155647035688162
264,0.0072662970051169395
265,0.007309825974516571
266,0.007358535018283874
267,0.007404204981867224
268,0.007333535992074758
269,0.0075819549965672195
270,0.0074972150032408535
271,0.007504224951844662
272,0.007582164951600134
273,0.007738563988823444
274,0.007735583989415318
275,0.007950493018142879
276,0.007889452972449362
277,0.007985173026099801
278,0.008074242970906198
279,0.011255877965595573
280,0.015492167032789439
281,0.00904551800340414
282,0.008698020013980567
283,0.008873528975527734
284,0.008874308958183974
285,0.008982628001831472
286,0.009454565995838493
287,0.009247246955055743
288,0.011810326017439365
289,0.013029480003751814
290,0.009579595003742725
291,0.009643214987590909
292,0.009761164954397827
293,0.010133713018149137
294,0.009915784001350403
295,0.010090902971569449
296,0.010152143018785864
297,0.010517021000850946
298,0.01018275204114616
299,0.010590170975774527
300,0.01047042099526152
