size,time_seconds
2,0.00465112
3,0.00598086
4,0.00599389
5,0.00599534
6,0.00599494
7,0.00599422
8,0.00599363
9,0.00599504
10,0.00599314
11,0.00599358
12,0.0059941
13,0.00599268
14,0.0089937
15,0.00599361
16,0.00599243
17,0.00598674
18,0.000950114
19,1.5e-05
20,8.189e-06
21,7.42e-06
22,8.38e-06
23,1.173e-05
24,1.082e-05
25,1.088e-05
26,1.136e-05
27,1.15e-05
28,1.323e-05
29,1.353e-05
30,1.505e-05
31,1.629e-05
32,1.79e-05
33,1.8999e-05
34,1.986e-05
35,2.129e-05
36,2.393e-05
37,2.4499e-05
38,2.702e-05
39,2.822e-05
40,3.008e-05
41,3.212e-05
42,4.364e-05
43,3.8599e-05
44,3.872e-05
45,4.244e-05
46,4.752e-05
47,5.739e-05
48,5.133e-05
49,5.1839e-05
50,6.789e-05
51,6.0989e-05
52,6.142e-05
53,6.403e-05
54,6.8489e-05
55,7.215e-05
56,7.531e-05
57,8.2149e-05
58,0.00391693
59,0.00423644
60,0.000490767
61,0.000100129
62,0.00373931
63,0.00688974
64,0.00405467
65,0.00689025
66,0.00620825
67,0.00595343
68,0.00595201
69,0.00657891
70,0.00692843
71,0.00431324
72,0.00594653
73,0.00594129
74,0.00594414
75,0.005933
76,0.00594056
77,0.00593185
78,0.00593936
79,0.00593156
80,0.0039296
81,0.00393349
82,0.00593162
83,0.00652053
84,0.00530381
85,0.00591729
86,0.0419531
87,0.0419148
88,0.0456296
89,0.0391417
90,0.0312319
91,0.000928644
92,0.000935633
93,0.000998723
94,0.000937713
95,0.000888214
96,0.000906934
97,0.00162582
98,0.000953454
99,0.000893054
100,0.000939394
101,0.000919634
102,0.000884035
103,0.000885814
104,0.000999014
105,0.000879044
106,0.000910354
107,0.000901834
108,0.000924774
109,0.000896424
110,0.000888754
111,0.000975963
112,0.000921544
113,0.00100857
114,0.000944074
115,0.000964114
116,0.000944054
117,0.000926414
118,0.000893074
119,0.000922344
120,0.000904194
121,0.000894774
122,0.000932154
123,0.000907144
124,0.000978104
125,0.000915104
126,0.000947394
127,0.000998993
128,0.000961144
129,0.000522117
130,0.000531736
131,0.000592846
132,0.000603676
133,0.000893994
134,0.000614246
135,0.000556796
136,0.000600916
137,0.000938054
138,0.000627015
139,0.00104422
140,0.000606446
141,0.000990744
142,0.000766165
143,0.00103046
144,0.000795534
145,0.00105398
146,0.000752995
147,0.000715145
148,0.00110229
149,0.000796785
150,0.00124416
151,0.000857234
152,0.00114256
153,0.0012733
154,0.000921253
155,0.00118734
156,0.000992273
157,0.000811805
158,0.00125157
159,0.00127577
160,0.00108151
161,0.000807144
162,0.00129685
163,0.000788164
164,0.00136094
165,0.00119514
166,0.000922384
167,0.00138244
168,0.00120665
169,0.00147603
170,0.00124343
171,0.00652304
172,0.00652188
173,0.00700698
174,0.00632351
175,0.00646182
176,0.00709558
177,0.0115859
178,0.016775
179,0.00644855
180,0.0107729
181,0.0633843
182,0.00629397
183,0.00720159
184,0.00645635
185,0.00709102
186,0.00635528
187,0.00635506
188,0.00903679
189,0.00802517
190,0.00762653
191,0.00650223
192,0.00653668
193,0.00662218
194,0.00644211
195,0.00645761
196,0.00637855
197,0.00647108
198,0.00646961
199,0.00638602
200,0.0065252
201,0.00650464
202,0.00648184
203,0.00653502
204,0.00686798
205,0.00658466
206,0.00643775
207,0.00638656
208,0.00647818
209,0.0062658
210,0.00780131
211,0.00876524
212,0.00653322
213,0.00680448
214,0.00654243
215,0.00666163
216,0.00649516
217,0.00670984
218,0.00651993
219,0.00655531
220,0.00628362
221,0.00640051
222,0.00678645
223,0.00640658
224,0.00669862
225,0.00651815
226,0.00683545
227,0.00644921
228,0.0066017
229,0.00666309
230,0.00640967
231,0.00679661
232,0.006401
233,0.00685934
234,0.0067174
235,0.00693246
236,0.00644519
237,0.006591
238,0.0131893
239,0.0144448
240,0.00896839
241,0.00654882
242,0.00706684
243,0.0065129
244,0.00688667
245,0.00676925
246,0.00649135
247,0.00655358
248,0.00641459
249,0.00749811
250,0.00651595
251,0.00697893
252,0.00666736
253,0.00746581
254,0.00651981
255,0.00721769
256,0.00608319
257,0.0032684
258,0.00340215
259,0.00358167
260,0.00363898
261,0.00345952
262,0.00344385
263,0.00353111
264,0.00373507
265,0.00351555
266,0.00353672
267,0.0035958
268,0.00367165
269,0.00370148
270,0.00392934
271,0.00399
272,0.00561852
273,0.00595808
274,0.00578288
275,0.00474507
276,0.00586561
277,0.00546189
278,0.00554394
279,0.00502975
280,0.00578942
281,0.00454517
282,0.00587636
283,0.005645
284,0.00668338
285,0.00463664
286,0.00578649
287,0.00428385
288,0.0068559
289,0.00739509
290,0.00490461
291,0.00533866
292,0.00608163
293,0.004694
294,0.00645023
295,0.00484955
296,0.00582825
297,0.0060585
298,0.00626069
299,0.006621
300,0.00687626
